invoice_id,issue_date,provider,rut_provider,net_amount,tax,total,period,expected_tax,tax_ok,expected_total,total_ok,expected_period,period_ok,error_type,final_status
F00337,2024-01-31,Comercial Sur SpA,76.123.456-7,438618.0,89353.56641157468,527971.5664115747,2024-01,83337.42,False,527971.5664115747,True,2024-01,True,IVA incorrecto,1
F00338,2024-01-17,Tecnología Norte SpA,76.123.456-7,101073.0,19203.87,120276.87,2024-01,19203.87,True,120276.87,True,2024-01,True,OK,0
F00339,2024-01-19,Servicios Andes Ltda,76.123.456-7,337253.0,64078.07,401331.07,2024-01,64078.07,True,401331.07,True,2024-01,True,OK,0
F00340,2024-01-03,Logística Patagonia Ltda,76.123.456-7,443459.0,84257.21,527716.21,2024-01,84257.21,True,527716.21,True,2024-01,True,OK,0
F00341,2024-01-28,Servicios Andes Ltda,76.123.456-7,287153.0,54559.07,341712.07,2024-01,54559.07,True,341712.07,True,2024-01,True,OK,0
F00342,2024-01-30,Logística Patagonia Ltda,76.123.456-7,292610.0,55595.9,348205.9,2024-01,55595.9,True,348205.9,True,2024-01,True,OK,0
F00343,2024-01-08,Servicios Andes Ltda,76.123.456-7,340142.0,64626.98,404768.98,2024-01,64626.98,True,404768.98,True,2024-01,True,OK,0
F00344,2024-01-09,Comercial Sur SpA,76.123.456-7,310694.0,59031.86,369725.86,2024-01,59031.86,True,369725.86,True,2024-01,True,OK,0
F00345,2024-01-12,Tecnología Norte SpA,76.123.456-7,60847.0,11560.93,72407.93,2024-01,11560.93,True,72407.93,True,2024-01,True,OK,0
F00346,2024-01-05,Tecnología Norte SpA,76.123.456-7,88743.0,16861.170000000002,105604.17,2024-01,16861.170000000002,True,105604.17,True,2024-01,True,OK,0
F00347,2024-01-26,Logística Patagonia Ltda,76.123.456-7,430846.0,81860.74,512706.74,2024-01,81860.74,True,512706.74,True,2024-01,True,OK,0
F00348,2024-01-29,Logística Patagonia Ltda,76.123.456-7,100185.0,19035.15,119220.15,2024-01,19035.15,True,119220.15,True,2024-01,True,OK,0
F00349,2024-01-24,Comercial Sur SpA,76.123.456-7,251656.0,47814.64,299470.64,2024-01,47814.64,True,299470.64,True,2024-01,True,OK,0
F00350,2024-01-15,Tecnología Norte SpA,76.123.456-7,272522.0,62057.94251209714,334579.9425120971,2024-01,51779.18,False,334579.9425120971,True,2024-01,True,IVA incorrecto,1
F00351,2024-01-15,Tecnología Norte SpA,76.123.456-7,467471.0,113392.59112294682,580863.5911229468,2024-01,88819.49,False,580863.5911229468,True,2024-01,True,IVA incorrecto,1
F00352,2024-01-27,Comercial Sur SpA,76.123.456-7,456554.0,89055.35468278483,545609.3546827849,2024-01,86745.26,False,545609.3546827849,True,2024-01,True,IVA incorrecto,1
F00353,2024-01-06,Comercial Sur SpA,76.123.456-7,237829.0,40035.353451287054,277864.353451287,2024-01,45187.51,False,277864.353451287,True,2024-01,True,IVA incorrecto,1
F00354,2024-01-29,Logística Patagonia Ltda,76.123.456-7,410662.0,58439.297239602136,469101.29723960214,2024-01,78025.78,False,469101.29723960214,True,2024-01,True,IVA incorrecto,1
F00355,2024-01-15,Tecnología Norte SpA,76.123.456-7,463405.0,88046.95,551451.95,2024-01,88046.95,True,551451.95,True,2024-01,True,OK,0
F00356,2024-01-22,Tecnología Norte SpA,76.123.456-7,175198.0,33288.42433730518,208486.4243373052,2024-01,33287.62,False,208486.4243373052,True,2024-01,True,IVA incorrecto,1
F00357,2024-01-03,Comercial Sur SpA,76.123.456-7,449270.0,77013.53796097972,526283.5379609797,2024-01,85361.3,False,526283.5379609797,True,2024-01,True,IVA incorrecto,1
F00358,2024-01-28,Comercial Sur SpA,76.123.456-7,235714.0,31811.35665160463,267525.35665160464,2024-01,44785.66,False,267525.35665160464,True,2024-01,True,IVA incorrecto,1
F00359,2024-01-21,Tecnología Norte SpA,76.123.456-7,316981.0,60226.39,377207.39,2024-01,60226.39,True,377207.39,True,2024-01,True,OK,0
F00360,2024-01-27,Logística Patagonia Ltda,76.123.456-7,316292.0,50600.203370840754,366892.20337084075,2024-01,60095.48,False,366892.20337084075,True,2024-01,True,IVA incorrecto,1
F00361,2024-01-14,Comercial Sur SpA,76.123.456-7,249272.0,47361.68,296633.68,2024-01,47361.68,True,296633.68,True,2024-01,True,OK,0
F00362,2024-01-05,Comercial Sur SpA,76.123.456-7,289521.0,55008.99,344529.99,2024-01,55008.99,True,344529.99,True,2024-01,True,OK,0
F00363,2024-01-25,Servicios Andes Ltda,76.123.456-7,457242.0,86875.98,544117.98,2024-01,86875.98,True,544117.98,True,2024-01,True,OK,0
F00364,2024-01-08,Servicios Andes Ltda,76.123.456-7,129684.0,24639.96,154323.96,2024-01,24639.96,True,154323.96,True,2024-01,True,OK,0
F00365,2024-01-21,Logística Patagonia Ltda,76.123.456-7,82627.0,19920.70378507162,102547.70378507162,2024-01,15699.130000000001,False,102547.70378507162,True,2024-01,True,IVA incorrecto,1
F00366,2024-01-25,Logística Patagonia Ltda,76.123.456-7,179986.0,36746.61287533272,216732.6128753327,2024-01,34197.340000000004,False,216732.6128753327,True,2024-01,True,IVA incorrecto,1
F00367,2024-01-09,Logística Patagonia Ltda,76.123.456-7,197139.0,30555.442179884314,227694.44217988433,2024-01,37456.41,False,227694.44217988433,True,2024-01,True,IVA incorrecto,1
F00368,2024-01-22,Comercial Sur SpA,76.123.456-7,318699.0,60552.81,379251.81,2024-01,60552.81,True,379251.81,True,2024-01,True,OK,0
F00369,2024-01-01,Servicios Andes Ltda,76.123.456-7,132750.0,25222.5,157972.5,2024-01,25222.5,True,157972.5,True,2024-01,True,OK,0
F00370,2024-01-13,Servicios Andes Ltda,76.123.456-7,460976.0,87585.44,548561.44,2024-01,87585.44,True,548561.44,True,2024-01,True,OK,0
F00371,2024-01-12,Comercial Sur SpA,76.123.456-7,453481.0,86161.39,539642.39,2024-01,86161.39,True,539642.39,True,2024-01,True,OK,0
F00372,2024-01-20,Logística Patagonia Ltda,76.123.456-7,150045.0,28508.55,178553.55,2024-01,28508.55,True,178553.55,True,2024-01,True,OK,0
F00373,2024-01-27,Comercial Sur SpA,76.123.456-7,228958.0,43502.020000000004,272460.02,2024-01,43502.020000000004,True,272460.02,True,2024-01,True,OK,0
F00374,2024-01-23,Logística Patagonia Ltda,76.123.456-7,73811.0,14024.09,87835.09,2024-01,14024.09,True,87835.09,True,2024-01,True,OK,0
F00375,2024-01-20,Comercial Sur SpA,76.123.456-7,203307.0,38628.33,241935.33000000002,2024-01,38628.33,True,241935.33000000002,True,2024-01,True,OK,0
F00376,2024-01-30,Comercial Sur SpA,76.123.456-7,359710.0,68344.9,428054.9,2024-01,68344.9,True,428054.9,True,2024-01,True,OK,0
F00377,2024-01-17,Logística Patagonia Ltda,76.123.456-7,239588.0,42099.69510412024,281687.69510412024,2024-01,45521.72,False,281687.69510412024,True,2024-01,True,IVA incorrecto,1
F00378,2024-01-03,Tecnología Norte SpA,76.123.456-7,142405.0,27056.95,169461.95,2024-01,27056.95,True,169461.95,True,2024-01,True,OK,0
F00379,2024-01-25,Tecnología Norte SpA,76.123.456-7,348547.0,66223.93000000001,414770.93,2024-01,66223.93000000001,True,414770.93,True,2024-01,True,OK,0
F00380,2024-01-31,Comercial Sur SpA,76.123.456-7,388823.0,73876.37,462699.37,2024-01,73876.37,True,462699.37,True,2024-01,True,OK,0
F00381,2024-01-14,Tecnología Norte SpA,76.123.456-7,128692.0,24451.48,153143.48,2024-01,24451.48,True,153143.48,True,2024-01,True,OK,0
F00382,2024-01-29,Tecnología Norte SpA,76.123.456-7,261784.0,49738.96,311522.96,2024-01,49738.96,True,311522.96,True,2024-01,True,OK,0
F00383,2024-01-11,Servicios Andes Ltda,76.123.456-7,453039.0,86077.41,539116.41,2024-01,86077.41,True,539116.41,True,2024-01,True,OK,0
F00384,2024-01-02,Servicios Andes Ltda,76.123.456-7,258499.0,49114.81,307613.81,2024-01,49114.81,True,307613.81,True,2024-01,True,OK,0
F00385,2024-01-27,Comercial Sur SpA,76.123.456-7,230914.0,43873.66,274787.66000000003,2024-01,43873.66,True,274787.66000000003,True,2024-01,True,OK,0
F00386,2024-01-22,Comercial Sur SpA,76.123.456-7,451202.0,85728.38,536930.38,2024-01,85728.38,True,536930.38,True,2024-01,True,OK,0
F00387,2024-01-20,Tecnología Norte SpA,76.123.456-7,261619.0,36770.52186246016,298389.5218624602,2024-01,49707.61,False,298389.5218624602,True,2024-01,True,IVA incorrecto,1
F00388,2024-01-29,Servicios Andes Ltda,76.123.456-7,305547.0,58053.93,363600.93,2024-01,58053.93,True,363600.93,True,2024-01,True,OK,0
F00389,2024-01-18,Servicios Andes Ltda,76.123.456-7,336275.0,63892.25,400167.25,2024-01,63892.25,True,400167.25,True,2024-01,True,OK,0
F00390,2024-01-22,Comercial Sur SpA,76.123.456-7,435438.0,103598.1941932515,539036.1941932515,2024-01,82733.22,False,539036.1941932515,True,2024-01,True,IVA incorrecto,1
F00391,2024-01-05,Servicios Andes Ltda,76.123.456-7,227659.0,43255.21,270914.21,2024-01,43255.21,True,270914.21,True,2024-01,True,OK,0
F00392,2024-01-14,Comercial Sur SpA,76.123.456-7,242388.0,46053.72,288441.72,2024-01,46053.72,True,288441.72,True,2024-01,True,OK,0
F00393,2024-01-20,Servicios Andes Ltda,76.123.456-7,309905.0,58881.95,368786.95,2024-01,58881.95,True,368786.95,True,2024-01,True,OK,0
F00394,2024-01-23,Servicios Andes Ltda,76.123.456-7,299834.0,56968.46,356802.46,2024-01,56968.46,True,356802.46,True,2024-01,True,OK,0
F00395,2024-01-31,Logística Patagonia Ltda,76.123.456-7,155424.0,32084.94399230299,187508.943992303,2024-01,29530.56,False,187508.943992303,True,2024-01,True,IVA incorrecto,1
F00396,2024-01-20,Tecnología Norte SpA,76.123.456-7,405840.0,77109.6,482949.6,2024-01,77109.6,True,482949.6,True,2024-01,True,OK,0
F00397,2024-01-15,Logística Patagonia Ltda,76.123.456-7,492134.0,93505.46,585639.46,2024-01,93505.46,True,585639.46,True,2024-01,True,OK,0
F00398,2024-01-06,Comercial Sur SpA,76.123.456-7,438054.0,83230.26,521284.26,2024-01,83230.26,True,521284.26,True,2024-01,True,OK,0
F00399,2024-01-13,Logística Patagonia Ltda,76.123.456-7,477900.0,90801.0,568701.0,2024-01,90801.0,True,568701.0,True,2024-01,True,OK,0
F00400,2024-01-16,Servicios Andes Ltda,76.123.456-7,242042.0,40551.594435992796,282593.59443599277,2024-01,45987.98,False,282593.59443599277,True,2024-01,True,IVA incorrecto,1
F00401,2024-01-09,Servicios Andes Ltda,76.123.456-7,86006.0,16341.14,102347.14,2024-01,16341.14,True,102347.14,True,2024-01,True,OK,0
F00402,2024-01-19,Comercial Sur SpA,76.123.456-7,132586.0,25191.34,157777.34,2024-01,25191.34,True,157777.34,True,2024-01,True,OK,0
F00403,2024-01-24,Comercial Sur SpA,76.123.456-7,182699.0,25373.125387888962,208072.12538788895,2024-01,34712.81,False,208072.12538788895,True,2024-01,True,IVA incorrecto,1
F00404,2024-01-29,Comercial Sur SpA,76.123.456-7,238551.0,45324.69,283875.69,2024-01,45324.69,True,283875.69,True,2024-01,True,OK,0
F00405,2024-01-14,Comercial Sur SpA,76.123.456-7,53772.0,12388.25768172361,66160.25768172361,2024-01,10216.68,False,66160.25768172361,True,2024-01,True,IVA incorrecto,1
F00406,2024-01-21,Comercial Sur SpA,76.123.456-7,84157.0,15989.83,100146.83,2024-01,15989.83,True,100146.83,True,2024-01,True,OK,0
F00407,2024-01-26,Logística Patagonia Ltda,76.123.456-7,191876.0,26023.030083305137,217899.03008330514,2024-01,36456.44,False,217899.03008330514,True,2024-01,True,IVA incorrecto,1
F00408,2024-01-27,Servicios Andes Ltda,76.123.456-7,55275.0,10502.25,65777.25,2024-01,10502.25,True,65777.25,True,2024-01,True,OK,0
F00409,2024-01-19,Servicios Andes Ltda,76.123.456-7,420253.0,79848.07,500101.07,2024-01,79848.07,True,500101.07,True,2024-01,True,OK,0
F00410,2024-01-22,Comercial Sur SpA,76.123.456-7,219039.0,41617.41,260656.41,2024-01,41617.41,True,260656.41,True,2024-01,True,OK,0
F00411,2024-01-06,Tecnología Norte SpA,76.123.456-7,93252.0,17717.88,110969.88,2024-01,17717.88,True,110969.88,True,2024-01,True,OK,0
F00412,2024-01-21,Tecnología Norte SpA,76.123.456-7,237367.0,45099.73,282466.73,2024-01,45099.73,True,282466.73,True,2024-01,True,OK,0
F00413,2024-01-21,Tecnología Norte SpA,76.123.456-7,483386.0,91843.34,575229.34,2024-01,91843.34,True,575229.34,True,2024-01,True,OK,0
F00414,2024-01-14,Tecnología Norte SpA,76.123.456-7,236262.0,54801.87375966013,291063.8737596601,2024-01,44889.78,False,291063.8737596601,True,2024-01,True,IVA incorrecto,1
F00415,2024-01-13,Logística Patagonia Ltda,76.123.456-7,73680.0,13999.2,87679.2,2024-01,13999.2,True,87679.2,True,2024-01,True,OK,0
F00416,2024-01-27,Servicios Andes Ltda,76.123.456-7,149264.0,28360.16,177624.16,2024-01,28360.16,True,177624.16,True,2024-01,True,OK,0
F00417,2024-01-09,Servicios Andes Ltda,76.123.456-7,77543.0,14733.17,92276.17,2024-01,14733.17,True,92276.17,True,2024-01,True,OK,0
F00418,2024-01-13,Tecnología Norte SpA,76.123.456-7,227655.0,43254.45,270909.45,2024-01,43254.45,True,270909.45,True,2024-01,True,OK,0
F00419,2024-01-13,Tecnología Norte SpA,76.123.456-7,431653.0,82014.07,513667.07,2024-01,82014.07,True,513667.07,True,2024-01,True,OK,0
F00420,2024-01-19,Tecnología Norte SpA,76.123.456-7,450565.0,85607.35,536172.35,2024-01,85607.35,True,536172.35,True,2024-01,True,OK,0
F00421,2024-01-04,Tecnología Norte SpA,76.123.456-7,228623.0,43438.37,272061.37,2024-01,43438.37,True,272061.37,True,2024-01,True,OK,0
F00422,2024-01-02,Comercial Sur SpA,76.123.456-7,445316.0,71496.8254143909,516812.8254143909,2024-01,84610.04000000001,False,516812.8254143909,True,2024-01,True,IVA incorrecto,1
F00423,2024-01-15,Tecnología Norte SpA,76.123.456-7,449233.0,85354.27,534587.27,2024-01,85354.27,True,534587.27,True,2024-01,True,OK,0
F00424,2024-01-16,Logística Patagonia Ltda,76.123.456-7,463626.0,88088.94,551714.94,2024-01,88088.94,True,551714.94,True,2024-01,True,OK,0
F00425,2024-01-26,Servicios Andes Ltda,76.123.456-7,316792.0,60190.48,376982.48,2024-01,60190.48,True,376982.48,True,2024-01,True,OK,0
F00426,2024-01-28,Comercial Sur SpA,76.123.456-7,374421.0,71139.99,445560.99,2024-01,71139.99,True,445560.99,True,2024-01,True,OK,0
F00427,2024-01-22,Servicios Andes Ltda,76.123.456-7,64326.0,12221.94,76547.94,2024-01,12221.94,True,76547.94,True,2024-01,True,OK,0
F00428,2024-01-01,Logística Patagonia Ltda,76.123.456-7,79932.0,18849.177788475,98781.177788475,2024-01,15187.08,False,98781.177788475,True,2024-01,True,IVA incorrecto,1
F00429,2024-01-20,Tecnología Norte SpA,76.123.456-7,345417.0,64601.19263785313,410018.19263785315,2024-01,65629.23,False,410018.19263785315,True,2024-01,True,IVA incorrecto,1
F00430,2024-01-17,Logística Patagonia Ltda,76.123.456-7,288070.0,54733.3,342803.3,2024-01,54733.3,True,342803.3,True,2024-01,True,OK,0
F00431,2024-01-23,Logística Patagonia Ltda,76.123.456-7,246457.0,46826.83,293283.83,2024-01,46826.83,True,293283.83,True,2024-01,True,OK,0
F00432,2024-01-15,Servicios Andes Ltda,76.123.456-7,371282.0,70543.58,441825.58,2024-01,70543.58,True,441825.58,True,2024-01,True,OK,0
F00433,2024-01-21,Logística Patagonia Ltda,76.123.456-7,223049.0,42379.31,265428.31,2024-01,42379.31,True,265428.31,True,2024-01,True,OK,0
F00434,2024-01-03,Servicios Andes Ltda,76.123.456-7,232091.0,34177.857532993316,266268.8575329933,2024-01,44097.29,False,266268.8575329933,True,2024-01,True,IVA incorrecto,1
F00435,2024-01-10,Servicios Andes Ltda,76.123.456-7,262703.0,49913.57,312616.57,2024-01,49913.57,True,312616.57,True,2024-01,True,OK,0
F00436,2024-01-23,Logística Patagonia Ltda,76.123.456-7,495488.0,94142.72,589630.72,2024-01,94142.72,True,589630.72,True,2024-01,True,OK,0
F00437,2024-01-19,Servicios Andes Ltda,76.123.456-7,246345.0,46805.55,293150.55,2024-01,46805.55,True,293150.55,True,2024-01,True,OK,0
F00438,2024-01-20,Tecnología Norte SpA,76.123.456-7,292015.0,55482.85,347497.85,2024-01,55482.85,True,347497.85,True,2024-01,True,OK,0
F00439,2024-01-02,Servicios Andes Ltda,76.123.456-7,414396.0,78735.24,493131.24,2024-01,78735.24,True,493131.24,True,2024-01,True,OK,0
F00440,2024-01-15,Tecnología Norte SpA,76.123.456-7,430689.0,100379.39767308728,531068.3976730873,2024-01,81830.91,False,531068.3976730873,True,2024-01,True,IVA incorrecto,1
F00441,2024-01-10,Comercial Sur SpA,76.123.456-7,76615.0,14556.85,91171.85,2024-01,14556.85,True,91171.85,True,2024-01,True,OK,0
F00442,2024-01-19,Servicios Andes Ltda,76.123.456-7,222629.0,33864.89405837333,256493.89405837332,2024-01,42299.51,False,256493.89405837332,True,2024-01,True,IVA incorrecto,1
F00443,2024-01-11,Tecnología Norte SpA,76.123.456-7,94342.0,17924.98,112266.98,2024-01,17924.98,True,112266.98,True,2024-01,True,OK,0
F00444,2024-01-07,Servicios Andes Ltda,76.123.456-7,144568.0,27467.920000000002,172035.92,2024-01,27467.920000000002,True,172035.92,True,2024-01,True,OK,0
F00445,2024-01-16,Comercial Sur SpA,76.123.456-7,365959.0,80297.25217333359,446256.2521733336,2024-01,69532.21,False,446256.2521733336,True,2024-01,True,IVA incorrecto,1
F00446,2024-01-13,Logística Patagonia Ltda,76.123.456-7,103005.0,19570.95,122575.95,2024-01,19570.95,True,122575.95,True,2024-01,True,OK,0
F00447,2024-01-05,Servicios Andes Ltda,76.123.456-7,217607.0,41974.44195858454,259581.44195858453,2024-01,41345.33,False,259581.44195858453,True,2024-01,True,IVA incorrecto,1
F00448,2024-01-02,Servicios Andes Ltda,76.123.456-7,132703.0,25213.57,157916.57,2024-01,25213.57,True,157916.57,True,2024-01,True,OK,0
F00449,2024-01-13,Logística Patagonia Ltda,76.123.456-7,256724.0,48777.56,305501.56,2024-01,48777.56,True,305501.56,True,2024-01,True,OK,0
F00450,2024-01-18,Comercial Sur SpA,76.123.456-7,353879.0,63583.530872200296,417462.53087220027,2024-01,67237.01,False,417462.53087220027,True,2024-01,True,IVA incorrecto,1
F00451,2024-01-31,Servicios Andes Ltda,76.123.456-7,127176.0,27388.042130809365,154564.04213080936,2024-01,24163.44,False,154564.04213080936,True,2024-01,True,IVA incorrecto,1
F00452,2024-01-10,Logística Patagonia Ltda,76.123.456-7,493462.0,93757.78,587219.78,2024-01,93757.78,True,587219.78,True,2024-01,True,OK,0
F00453,2024-01-02,Comercial Sur SpA,76.123.456-7,372874.0,70846.06,443720.06,2024-01,70846.06,True,443720.06,True,2024-01,True,OK,0
F00454,2024-01-13,Logística Patagonia Ltda,76.123.456-7,249201.0,42472.38316041125,291673.38316041126,2024-01,47348.19,False,291673.38316041126,True,2024-01,True,IVA incorrecto,1
F00455,2024-01-27,Logística Patagonia Ltda,76.123.456-7,55356.0,8846.667533034184,64202.66753303418,2024-01,10517.64,False,64202.66753303418,True,2024-01,True,IVA incorrecto,1
F00456,2024-01-14,Comercial Sur SpA,76.123.456-7,84013.0,15962.47,99975.47,2024-01,15962.47,True,99975.47,True,2024-01,True,OK,0
F00457,2024-01-10,Comercial Sur SpA,76.123.456-7,200347.0,38065.93,238412.93,2024-01,38065.93,True,238412.93,True,2024-01,True,OK,0
F00458,2024-01-15,Servicios Andes Ltda,76.123.456-7,181971.0,34574.49,216545.49,2024-01,34574.49,True,216545.49,True,2024-01,True,OK,0
F00459,2024-01-30,Tecnología Norte SpA,76.123.456-7,433722.0,96194.25321846917,529916.2532184692,2024-01,82407.18000000001,False,529916.2532184692,True,2024-01,True,IVA incorrecto,1
F00460,2024-01-01,Comercial Sur SpA,76.123.456-7,347203.0,76662.7459514024,423865.7459514024,2024-01,65968.57,False,423865.7459514024,True,2024-01,True,IVA incorrecto,1
F00461,2024-01-29,Comercial Sur SpA,76.123.456-7,235860.0,40497.239856246306,276357.2398562463,2024-01,44813.4,False,276357.2398562463,True,2024-01,True,IVA incorrecto,1
F00462,2024-01-25,Tecnología Norte SpA,76.123.456-7,60302.0,11457.380000000001,71759.38,2024-01,11457.380000000001,True,71759.38,True,2024-01,True,OK,0
F00463,2024-01-06,Servicios Andes Ltda,76.123.456-7,230389.0,43773.91,274162.91000000003,2024-01,43773.91,True,274162.91000000003,True,2024-01,True,OK,0
F00464,2024-01-09,Tecnología Norte SpA,76.123.456-7,433685.0,82400.15,516085.15,2024-01,82400.15,True,516085.15,True,2024-01,True,OK,0
F00465,2024-01-17,Servicios Andes Ltda,76.123.456-7,459207.0,66446.50332681133,525653.5033268114,2024-01,87249.33,False,525653.5033268114,True,2024-01,True,IVA incorrecto,1
F00466,2024-01-07,Tecnología Norte SpA,76.123.456-7,340337.0,64664.03,405001.03,2024-01,64664.03,True,405001.03,True,2024-01,True,OK,0
F00467,2024-01-07,Comercial Sur SpA,76.123.456-7,408713.0,96430.86422165153,505143.8642216515,2024-01,77655.47,False,505143.8642216515,True,2024-01,True,IVA incorrecto,1
F00468,2024-01-30,Tecnología Norte SpA,76.123.456-7,394363.0,74928.97,469291.97,2024-01,74928.97,True,469291.97,True,2024-01,True,OK,0
F00469,2024-01-22,Logística Patagonia Ltda,76.123.456-7,270963.0,51482.97,322445.97,2024-01,51482.97,True,322445.97,True,2024-01,True,OK,0
F00470,2024-01-12,Comercial Sur SpA,76.123.456-7,211462.0,43435.76789052148,254897.76789052147,2024-01,40177.78,False,254897.76789052147,True,2024-01,True,IVA incorrecto,1
F00471,2024-01-15,Comercial Sur SpA,76.123.456-7,81266.0,15440.54,96706.54000000001,2024-01,15440.54,True,96706.54000000001,True,2024-01,True,OK,0
F00472,2024-01-28,Tecnología Norte SpA,76.123.456-7,69427.0,13191.130000000001,82618.13,2024-01,13191.130000000001,True,82618.13,True,2024-01,True,OK,0
F00473,2024-01-13,Tecnología Norte SpA,76.123.456-7,125500.0,23845.0,149345.0,2024-01,23845.0,True,149345.0,True,2024-01,True,OK,0
F00474,2024-01-14,Servicios Andes Ltda,76.123.456-7,204444.0,38844.36,243288.36,2024-01,38844.36,True,243288.36,True,2024-01,True,OK,0
F00475,2024-01-13,Comercial Sur SpA,76.123.456-7,291008.0,55291.520000000004,346299.52,2024-01,55291.520000000004,True,346299.52,True,2024-01,True,OK,0
F00476,2024-01-17,Servicios Andes Ltda,76.123.456-7,410205.0,77938.95,488143.95,2024-01,77938.95,True,488143.95,True,2024-01,True,OK,0
F00477,2024-01-31,Comercial Sur SpA,76.123.456-7,363799.0,69121.81,432920.81,2024-01,69121.81,True,432920.81,True,2024-01,True,OK,0
F00478,2024-01-20,Comercial Sur SpA,76.123.456-7,189703.0,36043.57,225746.57,2024-01,36043.57,True,225746.57,True,2024-01,True,OK,0
F00479,2024-01-05,Logística Patagonia Ltda,76.123.456-7,185901.0,35321.19,221222.19,2024-01,35321.19,True,221222.19,True,2024-01,True,OK,0
F00480,2024-01-02,Comercial Sur SpA,76.123.456-7,499870.0,94975.3,594845.3,2024-01,94975.3,True,594845.3,True,2024-01,True,OK,0
F00481,2024-01-28,Servicios Andes Ltda,76.123.456-7,167875.0,30502.009345065024,198377.00934506502,2024-01,31896.25,False,198377.00934506502,True,2024-01,True,IVA incorrecto,1
F00482,2024-01-01,Servicios Andes Ltda,76.123.456-7,127042.0,24137.98,151179.98,2024-01,24137.98,True,151179.98,True,2024-01,True,OK,0
F00483,2024-01-20,Logística Patagonia Ltda,76.123.456-7,91526.0,13257.406221461304,104783.40622146131,2024-01,17389.94,False,104783.40622146131,True,2024-01,True,IVA incorrecto,1
F00484,2024-01-13,Logística Patagonia Ltda,76.123.456-7,179382.0,40241.12089089333,219623.12089089333,2024-01,34082.58,False,219623.12089089333,True,2024-01,True,IVA incorrecto,1
F00485,2024-01-14,Servicios Andes Ltda,76.123.456-7,405837.0,77109.03,482946.03,2024-01,77109.03,True,482946.03,True,2024-01,True,OK,0
F00486,2024-01-06,Servicios Andes Ltda,76.123.456-7,122149.0,27043.907646649674,149192.90764664966,2024-01,23208.31,False,149192.90764664966,True,2024-01,True,IVA incorrecto,1
F00487,2024-01-06,Logística Patagonia Ltda,76.123.456-7,332441.0,63163.79,395604.79,2024-01,63163.79,True,395604.79,True,2024-01,True,OK,0
F00488,2024-01-24,Tecnología Norte SpA,76.123.456-7,248962.0,47302.78,296264.78,2024-01,47302.78,True,296264.78,True,2024-01,True,OK,0
F00489,2024-01-30,Servicios Andes Ltda,76.123.456-7,311911.0,59263.090000000004,371174.09,2024-01,59263.090000000004,True,371174.09,True,2024-01,True,OK,0
F00490,2024-01-08,Logística Patagonia Ltda,76.123.456-7,182373.0,30372.48675622287,212745.48675622288,2024-01,34650.87,False,212745.48675622288,True,2024-01,True,IVA incorrecto,1
F00491,2024-01-23,Logística Patagonia Ltda,76.123.456-7,218387.0,41493.53,259880.53,2024-01,41493.53,True,259880.53,True,2024-01,True,OK,0
F00492,2024-01-20,Tecnología Norte SpA,76.123.456-7,140719.0,28071.89052687475,168790.89052687475,2024-01,26736.61,False,168790.89052687475,True,2024-01,True,IVA incorrecto,1
F00493,2024-01-10,Tecnología Norte SpA,76.123.456-7,471986.0,65096.34303013348,537082.3430301335,2024-01,89677.34,False,537082.3430301335,True,2024-01,True,IVA incorrecto,1
F00494,2024-01-30,Servicios Andes Ltda,76.123.456-7,448460.0,85207.4,533667.4,2024-01,85207.4,True,533667.4,True,2024-01,True,OK,0
F00495,2024-01-11,Logística Patagonia Ltda,76.123.456-7,361945.0,68769.55,430714.55,2024-01,68769.55,True,430714.55,True,2024-01,True,OK,0
F00496,2024-01-19,Servicios Andes Ltda,76.123.456-7,79165.0,15041.35,94206.35,2024-01,15041.35,True,94206.35,True,2024-01,True,OK,0
F00497,2024-01-05,Logística Patagonia Ltda,76.123.456-7,282800.0,53732.0,336532.0,2024-01,53732.0,True,336532.0,True,2024-01,True,OK,0
F00498,2024-01-28,Logística Patagonia Ltda,76.123.456-7,464529.0,88260.51,552789.51,2024-01,88260.51,True,552789.51,True,2024-01,True,OK,0
F00499,2024-01-11,Tecnología Norte SpA,76.123.456-7,432081.0,82095.39,514176.39,2024-01,82095.39,True,514176.39,True,2024-01,True,OK,0
F00500,2024-01-25,Tecnología Norte SpA,76.123.456-7,294230.0,57773.42136959427,352003.4213695943,2024-01,55903.7,False,352003.4213695943,True,2024-01,True,IVA incorrecto,1
F00501,2024-01-18,Logística Patagonia Ltda,76.123.456-7,384773.0,73106.87,457879.87,2024-01,73106.87,True,457879.87,True,2024-01,True,OK,0
F00502,2024-01-30,Servicios Andes Ltda,76.123.456-7,425302.0,80807.38,506109.38,2024-01,80807.38,True,506109.38,True,2024-01,True,OK,0
F00503,2024-01-02,Logística Patagonia Ltda,76.123.456-7,243973.0,46354.87,290327.87,2024-01,46354.87,True,290327.87,True,2024-01,True,OK,0
F00504,2024-01-26,Logística Patagonia Ltda,76.123.456-7,456497.0,111396.84985468883,567893.8498546889,2024-01,86734.43000000001,False,567893.8498546889,True,2024-01,True,IVA incorrecto,1
F00505,2024-01-02,Servicios Andes Ltda,76.123.456-7,281505.0,53485.95,334990.95,2024-01,53485.95,True,334990.95,True,2024-01,True,OK,0
F00506,2024-01-23,Servicios Andes Ltda,76.123.456-7,237831.0,45187.89,283018.89,2024-01,45187.89,True,283018.89,True,2024-01,True,OK,0
